Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-04-30,6.78000021,0.0,6.889999866,6.610000134,6.880000114,0.0,78411600.0
2024-05-01,6.920000076,0.0,7.179999828,6.650000095,6.699999809,0.0,68347700.0
2024-05-02,6.989999771,0.0,7.110000134,6.860000134,7.03000021,0.0,45473400.0
2024-05-03,6.960000038,0.0,7.239999771,6.880000114,7.130000114,0.0,56618000.0
2024-05-06,7.159999847,0.0,7.269999981,7.03000021,7.054999828,0.0,50016600.0
2024-05-07,7.059999943,0.0,7.190000057,7.03000021,7.119999886,0.0,31025600.0
2024-05-08,7.050000191,0.0,7.085000038,6.929999828,6.980000019,0.0,29637600.0
2024-05-09,7.059999943,0.0,7.130000114,6.989999771,7.079999924,0.0,22463500.0
2024-05-10,6.940000057,0.0,7.090000153,6.920000076,7.050000191,0.0,29080800.0
2024-05-13,7.110000134,0.0,7.320000172,7.0,7.03000021,0.0,55264000.0
2024-05-14,7.46999979,0.0,7.639999866,7.199999809,7.210000038,0.0,74991900.0
2024-05-15,7.269999981,0.0,7.630000114,7.210000038,7.630000114,0.0,35185400.0
2024-05-16,7.119999886,0.0,7.300000191,7.110000134,7.230000019,0.0,28905000.0
2024-05-17,7.28000021,0.0,7.420000076,7.119999886,7.150000095,0.0,36606000.0
2024-05-20,7.190000057,0.0,7.289999962,7.170000076,7.25,0.0,20605800.0
2024-05-21,7.079999924,0.0,7.199999809,7.050000191,7.150000095,0.0,24500700.0
2024-05-22,7.019999981,0.0,7.139999866,6.96999979,7.059999943,0.0,28018400.0
2024-05-23,6.829999924,0.0,7.070000172,6.769999981,7.039999962,0.0,53003900.0
2024-05-24,6.920000076,0.0,7.0,6.869999886,6.869999886,0.0,21484400.0
2024-05-28,6.889999866,0.0,7.050000191,6.869999886,6.989999771,0.0,31435900.0
2024-05-29,6.849999905,0.0,6.849999905,6.684999943,6.78000021,0.0,26240400.0
2024-05-30,6.909999847,0.0,6.929999828,6.809999943,6.840000153,0.0,21911400.0
2024-05-31,6.900000095,0.0,6.989999771,6.760000229,6.949999809,0.0,28216900.0
2024-06-03,6.769999981,0.0,6.989999771,6.75,6.96999979,0.0,31596700.0
2024-06-04,6.71999979,0.0,6.860000134,6.710000038,6.75,0.0,27546400.0
2024-06-05,6.909999847,0.0,6.940000057,6.71999979,6.769999981,0.0,32061500.0
2024-06-06,7.079999924,0.0,7.090000153,6.840000153,6.900000095,0.0,26131000.0
2024-06-07,6.989999771,0.0,7.050000191,6.864999771,6.920000076,0.0,26082300.0
2024-06-10,7.03000021,0.0,7.070000172,6.880000114,6.900000095,0.0,20848000.0
2024-06-11,7.0,0.0,7.038000107,6.900000095,7.0,0.0,20066600.0
2024-06-12,7.070000172,0.0,7.427999973,7.050000191,7.170000076,0.0,57027300.0
2024-06-13,6.800000191,0.0,7.130000114,6.769999981,7.099999905,0.0,51888300.0
2024-06-14,6.460000038,0.0,6.764999866,6.429999828,6.710000038,0.0,75531400.0
2024-06-17,6.460000038,0.0,6.489999771,6.300000191,6.460000038,0.0,45193300.0
2024-06-18,6.420000076,0.0,6.599999905,6.389999866,6.460000038,0.0,28420200.0
2024-06-20,6.320000172,0.0,6.449999809,6.260000229,6.420000076,0.0,31396900.0
2024-06-21,6.320000172,0.0,6.349999905,6.199999809,6.300000191,0.0,34537200.0
2024-06-24,6.539999962,0.0,6.570000172,6.300000191,6.320000172,0.0,32286900.0
2024-06-25,6.449999809,0.0,6.539999962,6.409999847,6.539999962,0.0,19627200.0
2024-06-26,6.460000038,0.0,6.480000019,6.360000134,6.400000095,0.0,18400200.0
2024-06-27,6.539999962,0.0,6.539999962,6.360000134,6.409999847,0.0,18808000.0
