Date,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-12-09,149.6000061,0,150.8899994,148.4400024,149.2899933,0,8410300
2024-12-10,149.2299957,0,150.8300018,148.3300018,149.9299927,0,9398700
2024-12-11,146.6399994,0,148.5,146.3699951,148.5,0,13446700
2024-12-12,146.2400055,0,147.7700043,146.0099945,147.1999969,0,6176300
2024-12-13,146.6199951,0,146.9299927,145.0399933,145.6600037,0,8324900
2024-12-16,143.8500061,0,147.25,143.5200043,146.7299957,0,8732400
2024-12-17,146.4100037,0,146.6600037,143.7100067,143.8399963,0,10343000
2024-12-18,144.75,0,146.7400055,144.6699982,145.6799927,0,9336100
2024-12-19,143.5800018,0,145.2200012,143.3699951,144.1399994,0,9516700
2024-12-20,144.4700012,0,145.4700012,142.75,143.0500031,0,17702800
2024-12-23,145.2700043,0,145.3300018,143.4499969,144.6300049,0,8720800
2024-12-24,145.8500061,0,145.8500061,144.3300018,145,0,3164100
2024-12-26,145.5800018,0,146.3699951,145.0899963,145.5099945,0,4656300
2024-12-27,145.0500031,0,146.6000061,144.6799927,144.8699951,0,5588300
2024-12-30,143.3399963,0,144.8800049,142.9499969,144.8399963,0,6268700
2024-12-31,144.6199951,0,144.6699982,143.3099976,143.7599945,0,5811400
2025-01-02,144.0200043,0,145.7700043,143.7799988,145.2299957,0,6051300
2025-01-03,144.1900024,0,144.5700073,143.6199951,144.0700073,0,5878800
2025-01-06,143.6600037,0,144.8200073,142.9299927,143.5099945,0,7910500
2025-01-07,146.2299957,0,147.1799927,143.5899963,143.7599945,0,8422000
2025-01-08,142.2700043,0,145.5899963,141.4400024,145.4900055,0,11175600
2025-01-10,142.0599976,0,143.6699982,140.6799927,141,0,8821500
2025-01-13,144.4700012,0,145.0700073,142.3099976,142.9799957,0,10376400
2025-01-14,144.75,0,144.8099976,142.8600006,144.5,0,8681700
2025-01-15,144.9700012,0,146.0500031,144.2599945,145.3099976,0,7434600
2025-01-16,147.7700043,0,148.0700073,144.0599976,144.3200073,0,8964000
